Category,Term,TermName,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR,Log2E,Log10FDR
KEGG_PATHWAY,hsa05418,Fluid shear stress and atherosclerosis,19,1.932858596,0.001408146,"3690, 6385, 51806, 7157, 653689, 5291, 2944, 1514, 2953, 653361, 1147, 1003, 4257, 10000, 3674, 4688, 2939, 8878, 2938",486,139,8164,-2.296177873,0.364753703,0.032824928,0.030786112,-1.199234404,1.511645155
KEGG_PATHWAY,hsa03320,PPAR signaling pathway,13,1.322482197,0.001427171,"2180, 9415, 10580, 9370, 2182, 2171, 3158, 3157, 2167, 5346, 11001, 948, 51703",486,75,8164,-2.911714678,0.368638846,0.032824928,0.030786112,-1.541868991,1.511645155
KEGG_PATHWAY,hsa04923,Regulation of lipolysis in adipocytes,11,1.119023398,0.001972231,"5592, 8660, 3991, 2167, 10000, 5346, 5742, 2770, 11343, 8471, 5291",486,58,8164,-3.185894707,0.470427575,0.042337219,0.039707578,-1.671698587,1.401126602
KEGG_PATHWAY,hsa00061,Fatty acid biosynthesis,6,0.610376399,0.003253199,"2180, 54995, 2182, 31, 32, 51703",486,18,8164,-5.599451303,0.649795416,0.065470635,0.061404136,-2.485285463,1.211802375
KEGG_PATHWAY,hsa01524,Platinum drug resistance,12,1.220752798,0.003617873,"2944, 1029, 2953, 7157, 10000, 4257, 2067, 317, 2939, 653689, 2938, 5291",486,73,8164,-2.761373245,0.688721615,0.068526777,0.064270456,-1.465385905,1.191988619
KEGG_PATHWAY,hsa01240,Biosynthesis of cofactors,19,1.932858596,0.004096703,"65220, 349565, 29922, 23498, 3242, 6470, 27010, 1723, 2677, 54995, 2356, 55312, 249, 217, 1719, 51004, 4833, 84274, 10797",486,153,8164,-2.086070093,0.73335783,0.073285458,0.068733566,-1.060787634,1.162831124
KEGG_PATHWAY,hsa05214,Glioma,12,1.220752798,0.004475775,"1029, 57118, 51806, 7157, 5894, 10000, 5159, 5578, 5579, 5291, 1956, 3480",486,75,8164,-2.687736626,0.764120596,0.074770135,0.070126027,-1.426391774,1.154120765
KEGG_PATHWAY,hsa04070,Phosphatidylinositol signaling system,14,1.424211597,0.004644108,"8871, 51806, 8897, 8776, 5298, 9107, 5332, 8394, 5291, 64419, 3613, 23262, 5578, 5579",486,97,8164,-2.424504688,0.77662111,0.074770135,0.070126027,-1.277690043,1.154120765
KEGG_PATHWAY,hsa05225,Hepatocellular carcinoma,20,2.034587996,0.004999416,"7157, 4089, 5894, 55193, 653689, 5291, 3480, 2944, 1029, 2953, 196528, 4257, 10000, 5578, 5579, 2939, 6602, 2938, 10587, 1956",486,168,8164,-1.999804037,0.800880395,0.076657718,0.071896369,-0.999858636,1.143293042
KEGG_PATHWAY,hsa04015,Rap1 signaling pathway,23,2.339776195,0.006610395,"9223, 3690, 51806, 5332, 5894, 2770, 5291, 3480, 23094, 2247, 56288, 5909, 5159, 10000, 3674, 5578, 6237, 5898, 5579, 3688, 10235, 1956, 7409",486,210,8164,-1.839819714,0.881827945,0.096752145,0.090742695,-0.879564402,1.042188327
KEGG_PATHWAY,hsa04974,Protein digestion and absorption,14,1.424211597,0.007721371,"7373, 131873, 4311, 1284, 1294, 1282, 1293, 1291, 1290, 1359, 80781, 5645, 1803, 1306",486,103,8164,-2.283271405,0.91758022,0.10809919,0.101384955,-1.191102358,0.994026487
KEGG_PATHWAY,hsa00260,"Glycine, serine and threonine metabolism",8,0.813835198,0.008427543,"2731, 2653, 875, 23464, 4128, 4129, 6470, 8639",486,40,8164,-3.359670782,0.934464826,0.113069535,0.106046582,-1.748319869,0.974503325
KEGG_PATHWAY,hsa04068,FoxO signaling pathway,16,1.627670397,0.010676739,"9454, 8660, 4089, 5894, 23411, 8471, 5291, 3480, 891, 1147, 10000, 5347, 847, 2309, 11345, 1956",486,131,8164,-2.051707348,0.968456712,0.137516397,0.128975006,-1.036824962,0.889494443
KEGG_PATHWAY,hsa00071,Fatty acid degradation,8,0.813835198,0.012500716,"2180, 35, 10449, 125, 126, 217, 2182, 51703",486,43,8164,-3.125275146,0.982588099,0.15481656,0.145200624,-1.643983209,0.838031517
KEGG_PATHWAY,hsa04915,Estrogen signaling pathway,16,1.627670397,0.016686785,"51806, 5332, 5894, 3881, 3860, 2770, 5291, 3858, 54474, 2289, 3872, 10000, 3861, 1956, 3857, 3868",486,138,8164,-1.947635236,0.995566119,0.191179302,0.179304811,-0.961723507,0.746408058
KEGG_PATHWAY,hsa05410,Hypertrophic cardiomyopathy,12,1.220752798,0.017141896,"1756, 781, 3690, 3691, 1674, 284217, 3672, 3674, 3675, 3655, 3688, 1605",486,90,8164,-2.239780521,0.996180161,0.191179302,0.179304811,-1.163357368,0.746408058
KEGG_PATHWAY,hsa04613,Neutrophil extracellular trap formation,20,2.034587996,0.017630721,"8520, 7450, 3690, 4353, 5332, 5894, 8841, 5291, 23569, 653361, 1511, 51564, 820, 10000, 3674, 9759, 5578, 5579, 4688, 10014",486,190,8164,-1.76824778,0.996745556,0.191179302,0.179304811,-0.82232045,0.746408058
KEGG_PATHWAY,hsa01521,EGFR tyrosine kinase inhibitor resistance,11,1.119023398,0.017956524,"2247, 5894, 10000, 5159, 4763, 5578, 5579, 2309, 5291, 1956, 3480",486,79,8164,-2.339011304,0.997075241,0.191179302,0.179304811,-1.225898834,0.746408058
KEGG_PATHWAY,hsa01212,Fatty acid metabolism,9,0.915564598,0.018546729,"2180, 35, 10449, 9524, 54995, 9415, 2182, 31, 51703",486,57,8164,-2.65237167,0.997589985,0.191179302,0.179304811,-1.407282951,0.746408058
KEGG_PATHWAY,hsa04810,Regulation of actin cytoskeleton,22,2.238046796,0.019133704,"3690, 3691, 5894, 10152, 3672, 2909, 23365, 8394, 5291, 1730, 2247, 5159, 3674, 3675, 6237, 3687, 6548, 10552, 3655, 3688, 1956, 7409",486,218,8164,-1.695246725,0.998012261,0.191179302,0.179304811,-0.761495257,0.746408058
KEGG_PATHWAY,hsa04140,Autophagy - animal,16,1.627670397,0.019943592,"8660, 8897, 5894, 55054, 8471, 79065, 5291, 3480, 64419, 1514, 23192, 10000, 6237, 8878, 5515, 11345",486,141,8164,-1.906196188,0.99847649,0.191179302,0.179304811,-0.930696611,0.746408058
KEGG_PATHWAY,hsa04920,Adipocytokine signaling pathway,10,1.017293998,0.020186634,"2180, 8660, 1147, 10000, 9370, 8471, 948, 2182, 32, 51703",486,69,8164,-2.434544045,0.998593429,0.191179302,0.179304811,-1.283651602,0.746408058
KEGG_PATHWAY,hsa05200,Pathways in cancer,44,4.476093591,0.022428881,"23365, 2770, 1284, 2790, 653689, 1282, 3480, 2944, 3913, 3914, 3915, 2247, 3918, 284217, 3674, 5159, 5578, 3675, 317, 5898, 5579, 3655, 10235, 3910, 3911, 1956, 3912, 51806, 5332, 7157, 4089, 5894, 5291, 1029, 2953, 3728, 1147, 3909, 10000, 4257, 2939, 3688, 2938, 10587",486,531,8164,-1.391953996,0.999327376,0.202592254,0.190008885,-0.477111531,0.721226091
KEGG_PATHWAY,hsa04218,Cellular senescence,17,1.729399797,0.022650066,"90550, 51806, 7157, 5894, 3486, 23411, 5291, 891, 1029, 3107, 3105, 545, 10000, 6237, 11200, 8878, 2309",486,156,8164,-1.830589849,0.999374642,0.202592254,0.190008885,-0.872308586,0.721226091
KEGG_PATHWAY,hsa00130,Ubiquinone and other terpenoid-quinone biosynthesis,4,0.406917599,0.024031396,"2677, 51004, 3242, 84274",486,11,8164,-6.108492331,0.999603409,0.207959315,0.195042587,-2.610816345,0.709870551
KEGG_PATHWAY,hsa00982,Drug metabolism - cytochrome P450,10,1.017293998,0.025950717,"2944, 2953, 125, 126, 4257, 2939, 4128, 653689, 2938, 4129",486,72,8164,-2.33310471,0.999789593,0.207959315,0.195042587,-1.222251057,0.709870551
KEGG_PATHWAY,hsa05223,Non-small cell lung cancer,10,1.017293998,0.025950717,"1029, 7157, 5894, 10000, 5578, 5579, 2309, 3800, 5291, 1956",486,72,8164,-2.33310471,0.999789593,0.207959315,0.195042587,-1.222251057,0.709870551
KEGG_PATHWAY,hsa05150,Staphylococcus aureus infection,12,1.220752798,0.026479292,"3858, 54474, 3127, 820, 3881, 3860, 3872, 3123, 3861, 1828, 3857, 3868",486,96,8164,-2.099794239,0.999823334,0.207959315,0.195042587,-1.070247964,0.709870551
KEGG_PATHWAY,hsa05414,Dilated cardiomyopathy,12,1.220752798,0.026479292,"1756, 781, 3690, 3691, 1674, 284217, 3672, 3674, 3675, 3655, 3688, 1605",486,96,8164,-2.099794239,0.999823334,0.207959315,0.195042587,-1.070247964,0.709870551
KEGG_PATHWAY,hsa00562,Inositol phosphate metabolism,10,1.017293998,0.028107322,"8871, 3613, 8897, 5298, 8776, 9107, 5332, 8394, 5291, 64419",486,73,8164,-2.301144371,0.999896939,0.215489472,0.202105033,-1.202351499,0.694422871
KEGG_PATHWAY,hsa04213,Longevity regulating pathway - multiple species,9,0.915564598,0.029370102,"8660, 1410, 10000, 23411, 847, 8471, 2309, 5291, 3480",486,62,8164,-2.438470729,0.999932192,0.215515919,0.202129837,-1.285976655,0.694369574
KEGG_PATHWAY,hsa01523,Antifolate resistance,6,0.610376399,0.030118684,"4363, 1147, 2356, 1719, 10257, 6470",486,30,8164,-3.359670782,0.999947108,0.215515919,0.202129837,-1.748319869,0.694369574
KEGG_PATHWAY,hsa00630,Glyoxylate and dicarboxylate metabolism,6,0.610376399,0.030118684,"5096, 2731, 2653, 847, 6470, 5095",486,30,8164,-3.359670782,0.999947108,0.215515919,0.202129837,-1.748319869,0.694369574
KEGG_PATHWAY,hsa04611,Platelet activation,14,1.424211597,0.032200949,"5592, 7450, 3690, 5332, 2909, 23365, 2770, 5291, 695, 5742, 10000, 3674, 3688, 10235",486,124,8164,-1.896588345,0.999973525,0.225406643,0.21140623,-0.923406575,0.674882218
KEGG_PATHWAY,hsa05205,Proteoglycans in cancer,20,2.034587996,0.035411671,"3690, 6385, 7157, 5894, 23365, 5291, 3480, 1514, 286, 3339, 2247, 10000, 5578, 6237, 5579, 6548, 3688, 5329, 1956, 7409",486,205,8164,-1.638863796,0.999990919,0.237966867,0.223186316,-0.712695959,0.651332436
KEGG_PATHWAY,hsa04145,Phagosome,16,1.627670397,0.036105565,"50617, 3690, 4353, 7278, 3123, 9296, 81027, 1514, 3107, 653361, 55176, 3105, 3127, 4688, 3688, 948",486,152,8164,-1.76824778,0.999992797,0.237966867,0.223186316,-0.82232045,0.651332436
KEGG_PATHWAY,hsa04371,Apelin signaling pathway,15,1.525940997,0.036212349,"5581, 51806, 6696, 5332, 4089, 5894, 3991, 2770, 2790, 5346, 10000, 9759, 6237, 6548, 10014",486,139,8164,-1.812772005,0.99999305,0.237966867,0.223186316,-0.858197487,0.651332436
KEGG_PATHWAY,hsa00900,Terpenoid backbone biosynthesis,5,0.508646999,0.044316721,"57107, 3158, 3157, 4598, 51449",486,23,8164,-3.651816067,0.999999542,0.279803608,0.262424502,-1.868614102,0.580995618
KEGG_PATHWAY,hsa04614,Renin-angiotensin system,5,0.508646999,0.044316721,"1359, 1215, 1511, 2028, 4311",486,23,8164,-3.651816067,0.999999542,0.279803608,0.262424502,-1.868614102,0.580995618
KEGG_PATHWAY,hsa00240,Pyrimidine metabolism,8,0.813835198,0.0547483,"1723, 51251, 7378, 4907, 29922, 978, 4833, 7083",486,58,8164,-2.317014332,0.999999987,0.328869246,0.308442585,-1.212266968,0.510825666
KEGG_PATHWAY,hsa04152,AMPK signaling pathway,13,1.322482197,0.055151985,"8660, 3991, 9370, 23411, 8471, 5291, 3480, 10000, 5515, 2309, 948, 31, 32",486,121,8164,-1.804781825,0.999999988,0.328869246,0.308442585,-0.851824444,0.510825666
KEGG_PATHWAY,hsa04919,Thyroid hormone signaling pathway,13,1.322482197,0.055151985,"3690, 9442, 9882, 5332, 7157, 5894, 8841, 9611, 5291, 10000, 5578, 5579, 6548",486,121,8164,-1.804781825,0.999999988,0.328869246,0.308442585,-0.851824444,0.510825666
KEGG_PATHWAY,hsa00620,Pyruvate metabolism,7,0.712105799,0.058027255,"125, 126, 217, 5091, 31, 32, 197257",486,47,8164,-2.501882497,0.999999996,0.330558474,0.310026892,-1.323014034,0.508600633
KEGG_PATHWAY,hsa03030,DNA replication,6,0.610376399,0.059735031,"4172, 23649, 79621, 5985, 5557, 5558",486,36,8164,-2.799725652,0.999999998,0.330558474,0.310026892,-1.485285463,0.508600633
KEGG_PATHWAY,hsa00350,Tyrosine metabolism,6,0.610376399,0.059735031,"125, 126, 3242, 4128, 4129, 8639",486,36,8164,-2.799725652,0.999999998,0.330558474,0.310026892,-1.485285463,0.508600633
KEGG_PATHWAY,hsa04666,Fc gamma R-mediated phagocytosis,11,1.119023398,0.06141964,"5581, 653361, 5894, 10000, 5578, 10552, 5579, 3055, 8394, 5291, 7409",486,97,8164,-1.904967969,0.999999999,0.330558474,0.310026892,-0.92976674,0.508600633
KEGG_PATHWAY,hsa05218,Melanoma,9,0.915564598,0.062536144,"1029, 2247, 7157, 5894, 10000, 5159, 5291, 1956, 3480",486,72,8164,-2.099794239,0.999999999,0.330558474,0.310026892,-1.070247964,0.508600633
KEGG_PATHWAY,hsa00280,"Valine, leucine and isoleucine degradation",7,0.712105799,0.063150761,"5096, 35, 10449, 3158, 3157, 217, 5095",486,48,8164,-2.449759945,0.999999999,0.330558474,0.310026892,-1.292640385,0.508600633
KEGG_PATHWAY,hsa04730,Long-term depression,8,0.813835198,0.063647905,"5592, 5332, 5894, 2770, 5578, 5579, 5515, 3480",486,60,8164,-2.239780521,0.999999999,0.330558474,0.310026892,-1.163357368,0.508600633
KEGG_PATHWAY,hsa05416,Viral myocarditis,8,0.813835198,0.063647905,"1525, 1756, 3107, 3105, 3127, 284217, 3123, 1605",486,60,8164,-2.239780521,0.999999999,0.330558474,0.310026892,-1.163357368,0.508600633
KEGG_PATHWAY,hsa00360,Phenylalanine metabolism,4,0.406917599,0.065502923,"3242, 4128, 4129, 8639",486,16,8164,-4.199588477,1,0.33479272,0.313998141,-2.070247963,0.503072923
KEGG_PATHWAY,hsa04115,p53 signaling pathway,9,0.915564598,0.066773537,"891, 1029, 7157, 545, 5268, 3486, 317, 84883, 11200",486,73,8164,-2.071029934,1,0.33595436,0.315087629,-1.050348406,0.501568648
KEGG_PATHWAY,hsa04640,Hematopoietic cell lineage,11,1.119023398,0.068624367,"3690, 3127, 952, 3672, 4311, 3123, 3674, 966, 3675, 3655, 948",486,99,8164,-1.866483768,1,0.339954558,0.318839368,-0.900322962,0.49642806
KEGG_PATHWAY,hsa04110,Cell cycle,13,1.322482197,0.070599709,"4172, 5000, 64682, 7157, 4089, 8697, 891, 1029, 991, 545, 5347, 11200, 4999",486,126,8164,-1.733163499,1,0.344441003,0.323047152,-0.793407758,0.490734083
KEGG_PATHWAY,hsa04540,Gap junction,10,1.017293998,0.076579286,"81027, 5592, 5332, 7278, 5894, 5159, 2770, 5578, 5579, 1956",486,88,8164,-1.908903853,1,0.368037763,0.345178275,-0.932744439,0.461956546
KEGG_PATHWAY,hsa05170,Human immunodeficiency virus 1 infection,19,1.932858596,0.079425082,"8451, 51806, 5894, 2770, 2790, 9582, 5291, 891, 3107, 3105, 1147, 545, 10000, 8737, 5578, 3654, 5579, 8906, 10454",486,212,8164,-1.50551285,1,0.372439328,0.34930645,-0.590255022,0.456793395
KEGG_PATHWAY,hsa05212,Pancreatic cancer,9,0.915564598,0.080525957,"1029, 1147, 7157, 4089, 5894, 10000, 5898, 5291, 1956",486,76,8164,-1.989278752,1,0.372439328,0.34930645,-0.992245451,0.456793395
KEGG_PATHWAY,hsa04211,Longevity regulating pathway,10,1.017293998,0.080965071,"8660, 7157, 10000, 9370, 23411, 847, 8471, 2309, 5291, 3480",486,89,8164,-1.887455495,1,0.372439328,0.34930645,-0.916442627,0.456793395
KEGG_PATHWAY,hsa04970,Salivary secretion,10,1.017293998,0.095016378,"5592, 1755, 51806, 5332, 820, 952, 4069, 5578, 6548, 5579",486,92,8164,-1.825908034,1,0.430919347,0.40415417,-0.868614103,0.393452936
